@400000005e5e06ef1ed98db7 #v,-,8,2,261786,5,2,4,57,200810261703,0;
@400000005e5e06f00d371663 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e5e0d632b9af69d #d,-,18,4528,2393,1942,1809,11,284135,17616,4528,2395,1957,4527,2392,1926,96,100,0,500,4687;
@400000005e5e0d652baafc29 #d,-,18,4528,2394,1932,1810,11,284160,17617,4528,2395,1959,4528,2392,1929,96,100,0,500,4692;
@400000005e5e0d652bb50e0f #d,-,18,4529,2393,1946,1811,11,284185,17619,4529,2395,1950,4528,2392,1932,96,100,0,500,4690;
@400000005e5e0d672bc454af #d,-,18,4529,2394,1936,1812,11,284210,17621,4529,2394,1950,4529,2392,1933,96,100,0,500,4687;
@400000005e5e0d672bce5307 #d,-,18,4530,2394,1950,1814,11,284235,17622,4530,2394,1956,4529,2394,1930,96,100,0,500,4690;
@400000005e5e0d692bde0e11 #d,-,18,4530,2392,1940,1815,11,284261,17624,4530,2394,1954,4530,2392,1934,96,100,0,500,4694;
@400000005e5e0d692be81111 #d,-,18,4530,2393,1941,1816,11,284286,17625,4530,2394,1948,4530,2392,1931,96,100,0,500,4692;
@400000005e5e0d6b2bf789fb #d,-,18,4531,2392,1939,1818,11,284311,17627,4531,2393,1957,4530,2392,1920,96,100,0,500,4694;
@400000005e5e0d6b2c018c0c #d,-,18,4531,2395,1938,1819,11,284336,17628,4531,2396,1949,4531,2392,1928,96,100,0,500,4687;
@400000005e5e0d6d2c110d58 #d,-,18,4531,2396,1935,1820,11,284361,17630,4531,2396,1948,4531,2395,1931,96,100,0,500,4687;
@400000005e5e0d6d2c1b1b85 #d,-,18,4531,2395,1937,1821,11,284386,17631,4531,2396,1945,4531,2394,1932,96,100,0,500,4692;
@400000005e5e0d6f2c2a90b6 #d,-,18,4531,2395,1939,1823,11,284410,17633,4531,2395,1946,4531,2394,1931,96,100,0,500,4690;
@400000005e5e0d6f2c347f39 #d,-,18,4532,2396,1942,1824,11,284435,17635,4532,2396,1946,4531,2394,1933,96,100,0,500,4692;
@400000005e5e0d712c441b87 #d,-,18,4531,2396,1936,1825,11,284477,17637,4532,2397,1947,4531,2396,1932,96,100,0,500,4692;
@400000005e5e0d712c4e87c4 #d,-,18,4531,2393,1938,1826,11,284502,17639,4531,2396,1946,4531,2393,1932,96,100,0,500,4685;
@400000005e5e0d732c5dcd75 #d,-,18,4531,2396,1933,1828,11,284509,17639,4531,2396,1941,4531,2393,1932,96,100,0,500,4687;
@400000005e5e0d732c67b485 #d,-,18,4532,2396,1941,1829,11,284551,17642,4532,2397,1946,4531,2396,1933,96,100,0,500,4690;
@400000005e5e0d752c776462 #d,-,18,4531,2394,1940,1830,11,284559,17642,4532,2396,1943,4531,2394,1934,96,100,0,500,4687;
@400000005e5e0d752c81578c #d,-,18,4531,2392,1944,1831,11,284583,17644,4531,2394,1949,4531,2388,1933,96,100,0,500,4690;
@400000005e5e0d772c90c815 #d,-,18,4530,2392,1938,1833,11,284608,17645,4531,2393,1948,4530,2391,1936,96,100,0,500,4687;
@400000005e5e0d772c9aab6a #d,-,18,4530,2392,1942,1834,11,284632,17647,4530,2393,1948,4530,2391,1934,96,100,0,500,4687;
@400000005e5e0d792caa8265 #d,-,18,4530,2393,1938,1835,11,284657,17648,4530,2394,1946,4530,2391,1934,96,100,0,500,4683;
@400000005e5e0d792cb49cad #d,-,18,4530,2392,1950,1836,11,284682,17650,4530,2393,1953,4530,2392,1935,96,100,0,500,4690;
@400000005e5e0d7b2cc43453 #d,-,18,4533,2390,1943,1838,11,284707,17651,4533,2392,1954,4530,2390,1940,96,100,0,500,4709;
@400000005e5e0d7b2cce7200 #d,-,18,4535,2391,1948,1839,11,284732,17653,4535,2392,1951,4533,2390,1943,96,100,0,500,4699;
@400000005e5e0d7d2cdddb15 #d,-,18,4535,2390,1945,1840,11,284757,17654,4535,2392,1953,4535,2389,1938,96,100,0,500,4699;
@400000005e5e0d7d2ce7bab1 #d,-,18,4537,2392,1949,1841,11,284799,17657,4537,2392,1951,4535,2390,1942,96,100,0,500,4702;
@400000005e5e0d7f2cf717aa #d,-,18,4537,2390,1944,1843,11,284823,17659,4537,2392,1951,4537,2390,1941,96,100,0,500,4699;
@400000005e5e0d7f2d01aebf #d,-,18,4538,2392,1952,1844,11,284831,17659,4538,2392,1952,4537,2389,1941,96,100,0,500,4697;
@400000005e5e0d812d11eb3d #d,-,18,4539,2391,1946,1845,11,284873,17662,4539,2392,1952,4538,2391,1944,96,100,0,500,4704;
@400000005e5e0d812d1c9138 #d,-,18,4540,2391,1951,1846,11,284881,17662,4540,2391,1951,4539,2390,1941,96,100,0,500,4704;
@400000005e5e0d832d2caefb #d,-,18,4540,2391,1943,1848,11,284906,17664,4540,2391,1954,4540,2390,1942,96,100,0,500,4699;
@400000005e5e0d832d36f7d4 #d,-,18,4542,2390,1951,1849,11,284931,17665,4542,2391,1954,4540,2390,1943,96,100,0,500,4709;
@400000005e5e0d852d4579f1 #d,-,18,4543,2392,1948,1850,11,284973,17668,4543,2392,1954,4542,2390,1946,96,100,0,500,4704;
@400000005e5e0d852d4eccec #d,-,18,4544,2392,1954,1852,11,284998,17669,4544,2393,1958,4543,2392,1942,96,100,0,500,4711;
@400000005e5e0d872d5d9e33 #d,-,18,4545,2390,1946,1853,11,285023,17671,4545,2392,1955,4544,2390,1945,96,100,0,500,4711;
@400000005e5e0d872d673e7a #d,-,18,4546,2390,1956,1854,11,285048,17673,4546,2391,1956,4545,2390,1943,96,100,0,500,4713;
@400000005e5e0d892d769c63 #d,-,18,4547,2391,1946,1855,11,285073,17674,4547,2391,1956,4546,2390,1943,96,100,0,500,4706;
@400000005e5e0d892d806c29 #d,-,18,4548,2391,1953,1857,11,285082,17675,4548,2391,1954,4547,2390,1944,96,100,0,500,4711;
@400000005e5e0d8b2d8f781d #d,-,18,4548,2393,1946,1858,11,285123,17677,4548,2393,1956,4548,2391,1945,96,100,0,500,4709;
@400000005e5e0d8b2d997de8 #d,-,18,4550,2394,1953,1859,11,285132,17678,4550,2394,1954,4548,2393,1945,96,100,0,500,4713;
@400000005e5e0d8d2da81482 #d,-,18,4550,2394,1946,1860,11,285156,17679,4550,2394,1954,4550,2393,1945,96,100,0,500,4709;
@400000005e5e0d8d2db110e0 #d,-,18,4551,2393,1953,1862,11,285181,17681,4551,2394,1954,4550,2393,1945,96,100,0,500,4713;
@400000005e5e0d8f2dbf0b04 #d,-,18,4551,2394,1949,1863,11,285223,17683,4551,2394,1956,4551,2392,1946,96,100,0,500,4711;
@400000005e5e0d8f2dc80c0a #d,-,18,4552,2393,1950,1864,11,285248,17685,4552,2394,1954,4551,2393,1945,96,100,0,500,4716;
@400000005e5e0d912dd6bda7 #d,-,18,4551,2392,1944,1865,11,285273,17686,4552,2393,1953,4551,2391,1944,96,100,0,500,4706;
@400000005e5e0d912de04b4e #d,-,18,4552,2395,1952,1867,11,285298,17688,4552,2395,1956,4551,2391,1943,96,100,0,500,4711;
@400000005e5e0d932defbbd7 #d,-,18,4552,2395,1946,1868,11,285322,17689,4552,2396,1953,4552,2395,1942,96,100,0,500,4706;
@400000005e5e0d932df9bed7 #d,-,18,4552,2393,1951,1869,11,285330,17690,4552,2395,1954,4552,2392,1943,96,100,0,500,4713;
@400000005e5e0d952e091cbf #d,-,18,4552,2394,1948,1871,11,285354,17692,4552,2395,1955,4552,2392,1943,96,100,0,500,4706;
@400000005e5e0d952e133619 #d,-,18,4552,2395,1945,1872,11,285379,17693,4552,2395,1956,4552,2394,1943,96,100,0,500,4711;
@400000005e5e0d972e2297ba #d,-,18,4552,2396,1945,1873,11,285404,17695,4552,2396,1952,4552,2394,1943,96,100,0,500,4711;
@400000005e5e0d972e2c7eca #d,-,18,4552,2395,1947,1874,11,285428,17696,4552,2396,1952,4552,2395,1943,96,100,0,500,4709;
@400000005e5e0d992e3c0789 #d,-,18,4552,2393,1946,1876,11,285452,17698,4552,2395,1950,4552,2393,1942,96,100,0,500,4709;
@400000005e5e0d992e468755 #d,-,18,4551,2394,1947,1877,11,285477,17699,4552,2395,1951,4551,2393,1945,96,100,0,500,4709;
@400000005e5e0d9b2e55f424 #d,-,18,4551,2394,1945,1878,11,285501,17701,4551,2395,1950,4551,2394,1943,96,100,0,500,4709;
@400000005e5e0d9b2e603944 #d,-,18,4551,2392,1948,1879,11,285526,17702,4551,2394,1951,4551,2392,1943,96,100,0,500,4709;
@400000005e5e0d9d2e6f9e9f #d,-,18,4551,2391,1948,1881,11,285550,17704,4551,2393,1954,4551,2391,1943,96,100,0,500,4704;
@400000005e5e0d9d2e79b7f9 #d,-,18,4551,2392,1948,1882,11,285574,17705,4551,2392,1954,4551,2390,1944,96,100,0,500,4709;
@400000005e5e0d9f2e8940b8 #d,-,18,4551,2394,1948,1883,11,285598,17707,4551,2395,1954,4551,2392,1942,96,100,0,500,4706;
@400000005e5e0d9f2e93d413 #d,-,18,4550,2395,1946,1884,11,285639,17709,4551,2395,1951,4550,2394,1943,96,100,0,500,4706;
@400000005e5e0da12ea3160b #d,-,18,4550,2392,1949,1886,11,285646,17710,4550,2395,1952,4550,2391,1942,96,100,0,500,4706;
@400000005e5e0da12ead1462 #d,-,18,4550,2394,1945,1887,11,285687,17712,4550,2395,1952,4550,2392,1942,96,100,0,500,4704;
@400000005e5e0da32ebce3ea #d,-,18,4550,2394,1950,1888,11,285694,17713,4550,2395,1952,4550,2393,1940,96,100,0,500,4704;
@400000005e5e0da32ec753e1 #d,-,18,4549,2395,1945,1889,11,285718,17714,4550,2396,1951,4549,2394,1942,96,100,0,500,4704;
@400000005e5e0da52ed6f3e8 #d,-,18,4549,2396,1949,1891,11,285742,17716,4549,2396,1951,4549,2394,1943,96,100,0,500,4709;
@400000005e5e0da52ee1407b #d,-,18,4549,2395,1943,1892,11,285766,17717,4549,2396,1951,4549,2395,1942,96,100,0,500,4706;
@400000005e5e0da72ef0bd1f #d,-,18,4549,2394,1949,1893,11,285790,17719,4549,2396,1950,4549,2394,1941,96,100,0,500,4704;
@400000005e5e0da72efad768 #d,-,18,4549,2396,1948,1895,11,285831,17721,4549,2396,1949,4549,2394,1943,96,100,0,500,4706;
@400000005e5e0da92f0ae466 #d,-,18,4549,2395,1951,1896,11,285838,17721,4549,2396,1952,4549,2392,1942,96,100,0,500,4704;
@400000005e5e0da92f1577c1 #d,-,18,4548,2394,1944,1897,11,285878,17724,4549,2397,1954,4548,2394,1940,96,100,0,500,4706;
@400000005e5e0dab2f25bf6c #d,-,18,4549,2396,1948,1898,11,285886,17724,4549,2397,1954,4548,2394,1942,96,100,0,500,4711;
@400000005e5e0dab2f305df4 #d,-,18,4549,2395,1943,1900,11,285909,17726,4549,2397,1951,4549,2395,1941,96,100,0,500,4706;
@400000005e5e0dad2f3f2320 #d,-,18,4549,2396,1961,1901,11,285933,17727,4549,2397,1961,4549,2395,1941,96,100,0,500,4706;
@400000005e5e0dad2f484efd #d,-,18,4475,2396,1539,1902,11,285932,17727,4549,2397,1963,4475,2396,1539,95,100,0,500,4678;
@400000005e5e0daf2f55b8c6 #d,-,18,3351,2399,1187,1903,11,285881,17724,4475,2400,1539,3351,2396,1122,90,100,0,500,3685;
@400000005e5e0daf2f5e8a4d #d,-,18,2571,2400,1178,1903,11,285823,17721,3351,2401,1187,2571,2397,1168,89,100,0,500,2858;
@400000005e5e0db12f6c908c #d,-,18,2573,2401,1176,1904,11,285782,17718,2573,2402,1179,2571,2400,1172,89,100,0,500,2867;
@400000005e5e0db12f754acb #d,-,18,2575,2398,1166,1905,11,285723,17714,2575,2401,1176,2573,2398,1165,89,100,0,500,2862;
@400000005e5e0db32f82d709 #d,-,18,2574,2400,1162,1906,11,285665,17711,2575,2401,1170,2574,2398,1162,90,100,0,500,2848;
@400000005e5e0db32f8bb0f2 #d,-,18,2571,2398,1164,1906,11,285589,17706,2574,2400,1164,2571,2398,1156,90,100,0,500,2834;
@400000005e5e0db52f98fb11 #d,-,18,2570,2400,1160,1907,11,285530,17702,2571,2400,1170,2570,2398,1156,90,100,0,500,2834;
@400000005e5e0db52fa20832 #d,-,18,2566,2398,1153,1908,11,285470,17699,2570,2400,1160,2566,2398,1153,90,100,0,500,2827;
@400000005e5e0db72fb04830 #d,-,18,2562,2399,1150,1908,11,285410,17695,2566,2400,1155,2562,2398,1149,91,100,0,500,2813;
@400000005e5e0db72fb919b6 #d,-,18,2557,2397,1147,1909,11,285349,17691,2562,2399,1154,2557,2396,1147,91,100,0,500,2806;
@400000005e5e0db92fc6b2ff #d,-,18,2552,2399,1151,1910,11,285289,17687,2557,2399,1151,2552,2396,1145,91,100,0,500,2798;
@400000005e5e0db92fcfe650 #d,-,18,2547,2397,1146,1910,11,285228,17684,2552,2399,1152,2547,2396,1143,91,100,0,500,2798;
@400000005e5e0dbb2fddfb76 #d,-,18,2541,2397,1142,1911,11,285167,17680,2547,2398,1146,2541,2396,1137,91,100,0,500,2787;
@400000005e5e0dbb2fe6ccfd #d,-,18,2536,2398,1144,1912,11,285107,17676,2541,2398,1148,2536,2396,1140,90,100,0,500,2787;
@400000005e5e0dbd2ff47172 #d,-,18,2532,2395,1144,1912,11,285046,17672,2536,2398,1147,2532,2395,1142,90,100,0,500,2787;
@400000005e5e0dbd2ffddf6f #d,-,18,2529,2395,1144,1913,11,285002,17670,2532,2395,1147,2529,2394,1141,90,100,0,500,2787;
@400000005e5e0dbf300b6081 #d,-,18,2524,2393,1138,1914,11,284941,17666,2529,2396,1144,2524,2393,1137,90,100,0,500,2782;
@400000005e5e0dbf30142e4e #d,-,18,2520,2395,1141,1914,11,284864,17661,2524,2395,1143,2520,2392,1137,90,100,0,500,2772;
@400000005e5e0dc13021c6a8 #d,-,18,2516,2396,1136,1915,11,284802,17657,2520,2396,1141,2516,2394,1135,90,100,0,500,2775;
@400000005e5e0dc1302afea1 #d,-,18,2512,2396,1138,1916,11,284741,17653,2516,2396,1142,2512,2396,1135,90,100,0,500,2768;
@400000005e5e0dc330391fe3 #d,-,18,2508,2396,1137,1917,11,284697,17651,2512,2396,1141,2508,2395,1136,90,100,0,500,2772;
@400000005e5e0dc33041f8dd #d,-,18,2506,2393,1137,1917,11,284636,17647,2508,2396,1141,2506,2393,1136,90,100,0,500,2772;
@400000005e5e0dc5304f3415 #d,-,18,2503,2393,1130,1918,11,284575,17643,2506,2394,1139,2503,2393,1130,90,100,0,500,2768;
@400000005e5e0dc530583c8e #d,-,18,2499,2392,1133,1919,11,284497,17638,2503,2393,1135,2499,2392,1129,90,100,0,500,2758;
@400000005e5e0dc73065c8cd #d,-,18,2496,2393,1134,1919,11,284452,17636,2499,2393,1135,2496,2392,1132,90,100,0,500,2758;
@400000005e5e0dc7306e7b98 #d,-,18,2493,2393,1130,1920,11,284375,17631,2496,2393,1136,2493,2392,1129,90,100,0,500,2758;
@400000005e5e0dc9307bd1d2 #d,-,18,2489,2394,1131,1921,11,284329,17628,2493,2394,1131,2489,2393,1128,90,100,0,500,2751;
@400000005e5e0dc93084d692 #d,-,18,2486,2394,1130,1921,11,284252,17623,2489,2394,1132,2486,2393,1129,90,100,0,500,2751;
@400000005e5e0dcb30930301 #d,-,18,2484,2395,1132,1922,11,284207,17620,2486,2396,1133,2484,2393,1129,90,100,0,500,2753;
@400000005e5e0dcb309bbd3f #d,-,18,2481,2395,1132,1923,11,284130,17616,2484,2395,1133,2481,2395,1129,90,100,0,500,2753;
@400000005e5e0dcd30a95dfb #d,-,18,2479,2395,1130,1923,11,284068,17612,2481,2396,1133,2479,2395,1128,90,100,0,500,2751;
@400000005e5e0dcd30b2ac4e #d,-,18,2477,2394,1131,1924,11,284023,17609,2479,2395,1132,2477,2393,1125,90,100,0,500,2751;
@400000005e5e0dcf30c04596 #d,-,18,2474,2395,1128,1925,11,283946,17604,2477,2396,1131,2474,2393,1125,90,100,0,500,2746;
@400000005e5e0dcf30c9038e #d,-,18,2472,2396,1125,1925,11,283885,17600,2474,2396,1131,2472,2395,1124,90,100,0,500,2746;
@400000005e5e0dd130d6885a #d,-,18,2470,2395,1122,1926,11,283823,17597,2472,2397,1126,2470,2394,1122,90,100,0,500,2737;
@400000005e5e0dd130dfdb55 #d,-,18,2466,2397,1125,1927,11,283762,17593,2470,2397,1126,2466,2395,1120,90,100,0,500,2734;
@400000005e5e0dd330ed7768 #d,-,18,2464,2396,1123,1927,11,283700,17589,2466,2398,1128,2464,2396,1123,89,100,0,500,2739;
@400000005e5e0dd330f63560 #d,-,18,2462,2399,1125,1928,11,283639,17585,2464,2399,1127,2462,2396,1123,89,100,0,500,2742;
@400000005e5e0dd53103bb1a #d,-,18,2461,2397,1125,1929,11,283578,17581,2462,2399,1127,2461,2396,1124,89,100,0,500,2739;
@400000005e5e0dd5310cfe40 #d,-,18,2460,2398,1122,1929,11,283533,17579,2461,2399,1128,2460,2397,1122,89,100,0,500,2742;
@400000005e5e0dd7311b5586 #d,-,18,2459,2396,1127,1930,11,283472,17575,2460,2399,1127,2459,2395,1122,89,100,0,500,2739;
@400000005e5e0dd731240fc4 #d,-,18,2458,2397,1125,1931,11,283411,17571,2459,2398,1127,2458,2396,1123,89,100,0,500,2742;
@400000005e5e0dd931319938 #d,-,18,2457,2397,1124,1932,11,283335,17566,2458,2397,1129,2457,2396,1123,89,100,0,500,2742;
@400000005e5e0dd9313ad042 #d,-,18,2457,2396,1126,1932,11,283274,17563,2457,2398,1127,2457,2396,1122,89,100,0,500,2739;
@400000005e5e0ddb3148d681 #d,-,18,2456,2398,1122,1933,11,283213,17559,2457,2399,1127,2456,2396,1122,89,100,0,500,2739;
@400000005e5e0ddb31513a23 #d,-,18,2455,2395,1531,1934,11,283171,17556,2456,2399,1619,2455,2395,1121,89,100,0,500,2737;
@400000005e5e0ddd315fcd04 #d,-,18,3339,2398,1388,1935,11,283144,17554,3339,2398,1539,2455,2395,1382,96,100,0,500,3474;
@400000005e5e0ddd316981c8 #d,-,18,2948,2393,2091,1936,12,283126,17553,3339,2400,2312,2948,2393,1094,89,100,0,500,3289;
@400000005e5e0ddf3179408c #d,-,18,4377,2395,1970,1937,12,283158,17555,4377,2395,2102,2948,2393,1970,96,100,0,500,4540;
@400000005e5e0ddf31836e63 #d,-,18,4717,2393,1942,1938,12,283182,17557,4717,2396,2064,4377,2393,1813,95,100,0,500,4936;
@400000005e5e0de13192b7ce #d,-,18,4421,2393,1781,1939,12,283199,17558,4717,2394,1973,4421,2392,1775,95,100,0,500,4607;
@400000005e5e0de1319c68d9 #d,-,18,4418,2395,1904,1941,12,283219,17559,4421,2396,1949,4418,2393,1781,96,100,0,500,4555;
@400000005e5e0de331ac08e1 #d,-,18,4416,2394,1889,1942,12,283239,17560,4418,2395,1908,4416,2394,1883,96,100,0,500,4571;
@400000005e5e0de331b687be #d,-,18,4418,2394,1898,1943,12,283258,17562,4418,2396,1924,4416,2394,1882,96,100,0,500,4585;
@400000005e5e0de531c71631 #d,-,18,4420,2395,1894,1944,12,283279,17563,4420,2395,1929,4418,2393,1887,96,100,0,500,4597;
@400000005e5e0de531d1676d #d,-,18,4423,2394,1893,1946,12,283299,17564,4423,2396,1926,4420,2394,1889,96,100,0,500,4600;
@400000005e5e0de731e1f999 #d,-,18,4427,2395,1909,1947,12,283320,17565,4427,2395,1923,4423,2393,1893,95,100,0,500,4614;
@400000005e5e0de731ec884c #d,-,18,4428,2394,1894,1948,12,283340,17567,4428,2396,1938,4427,2394,1883,96,100,0,500,4600;
@400000005e5e0de931fc56e5 #d,-,18,4433,2393,1924,1949,12,283361,17568,4433,2394,1943,4428,2393,1887,95,100,0,500,4619;
@400000005e5e0de93206712d #d,-,18,4436,2395,1903,1950,12,283398,17570,4436,2395,1925,4433,2393,1903,95,100,0,500,4623;
@400000005e5e0deb32168a47 #d,-,18,4441,2393,1921,1952,12,283403,17571,4441,2395,1930,4436,2392,1898,95,100,0,500,4630;
@400000005e5e0deb3220fdf8 #d,-,18,4444,2394,1913,1953,12,283441,17573,4444,2394,1927,4441,2391,1912,95,100,0,500,4630;
@400000005e5e0ded3230968c #d,-,18,4449,2393,1930,1954,12,283446,17573,4449,2395,1931,4444,2393,1910,95,100,0,500,4640;
@400000005e5e0ded323aac2d #d,-,18,4452,2391,1914,1955,12,283468,17575,4452,2393,1930,4449,2391,1910,96,100,0,500,4635;
@400000005e5e0def324ab1b8 #d,-,18,4456,2392,1926,1957,12,283489,17576,4456,2394,1927,4452,2391,1913,96,100,0,500,4638;
@400000005e5e0def3254d374 #d,-,18,4458,2393,1914,1958,12,283510,17577,4458,2393,1927,4456,2392,1911,96,100,0,500,4633;
@400000005e5e0df132651765 #d,-,18,4461,2391,1936,1959,12,283532,17579,4461,2393,1938,4458,2391,1910,96,100,0,500,4638;
@400000005e5e0df1326fa34d #d,-,18,4463,2391,1918,1960,12,283553,17580,4463,2392,1937,4461,2390,1915,96,100,0,500,4638;
@400000005e5e0df3327f2fc6 #d,-,18,4466,2392,1926,1962,12,283575,17581,4466,2393,1931,4463,2391,1917,96,100,0,500,4652;
@400000005e5e0df3328931d7 #d,-,18,4468,2390,1920,1963,12,283596,17583,4468,2392,1926,4466,2390,1915,96,100,0,500,4640;
@400000005e5e0df532992b47 #d,-,18,4470,2390,1932,1964,12,283618,17584,4470,2390,1933,4468,2389,1915,96,100,0,500,4640;
@400000005e5e0df532a32a8d #d,-,18,4472,2392,1925,1965,12,283640,17585,4472,2392,1937,4470,2390,1918,96,100,0,500,4642;
@400000005e5e0df732b2b706 #d,-,18,4475,2390,1932,1967,12,283662,17587,4475,2392,1935,4472,2390,1921,96,100,0,500,4657;
@400000005e5e0df732bcd060 #d,-,18,4477,2392,1922,1968,12,283699,17589,4477,2393,1935,4475,2390,1919,96,100,0,500,4647;
@400000005e5e0df932cc5920 #d,-,18,4479,2394,1938,1969,12,283706,17589,4479,2394,1939,4477,2391,1918,96,100,0,500,4654;
@400000005e5e0df932d6c1a3 #d,-,18,4482,2392,1928,1970,12,283728,17591,4482,2394,1944,4479,2392,1922,96,100,0,500,4657;
@400000005e5e0dfb32e63e47 #d,-,18,4486,2392,1935,1972,12,283751,17592,4486,2394,1941,4482,2391,1927,95,100,0,500,4673;
@400000005e5e0dfb32f038e5 #d,-,18,4489,2393,1930,1973,12,283773,17593,4489,2393,1940,4486,2391,1925,96,100,0,500,4664;
@400000005e5e0dfd32ffa5b4 #d,-,18,4492,2392,1935,1974,12,283796,17595,4492,2393,1944,4489,2391,1927,96,100,0,500,4676;
@400000005e5e0dfd33097ddd #d,-,18,4495,2392,1931,1975,12,283818,17596,4495,2392,1945,4492,2391,1929,96,100,0,500,4666;
@400000005e5e0dff3318ee65 #d,-,18,4497,2390,1934,1977,12,283841,17598,4497,2393,1941,4495,2390,1930,96,100,0,500,4673;
@400000005e5e0dff33232c12 #d,-,18,4499,2391,1914,1978,12,283863,17599,4499,2392,1942,4497,2389,1914,96,100,0,500,4668;
@400000005e5e0e0133331e0e #d,-,18,4501,2390,1937,1979,12,283886,17600,4501,2392,1964,4499,2389,1914,96,100,0,500,4678;
@400000005e5e0e01333d2881 #d,-,18,4504,2389,1940,1980,12,283908,17602,4504,2391,1953,4501,2388,1930,96,100,0,500,4671;
@400000005e5e0e03334d06ef #d,-,18,4508,2388,1942,1982,12,283932,17603,4508,2389,1955,4504,2387,1938,96,100,0,500,4690;
@400000005e5e0e033356de2a #d,-,18,4510,2388,1942,1983,12,283955,17605,4510,2389,1950,4508,2388,1937,96,100,0,500,4687;
@400000005e5e0e053366a54f #d,-,18,4514,2391,1942,1984,12,283978,17606,4514,2391,1953,4510,2388,1934,96,100,0,500,4694;
@400000005e5e0e05337084eb #d,-,18,4516,2391,1940,1985,12,284001,17608,4516,2392,1949,4514,2390,1935,96,100,0,500,4687;
@400000005e5e0e0733812aa6 #d,-,18,4518,2389,1941,1987,12,284024,17609,4518,2391,1951,4516,2389,1935,96,100,0,500,4690;
@400000005e5e0e07338b5b49 #d,-,18,4520,2388,1943,1988,12,284047,17610,4520,2390,1949,4518,2388,1935,96,100,0,500,4685;
@400000005e5e0e09339ae7c2 #d,-,18,4521,2391,1938,1989,12,284070,17612,4521,2391,1949,4520,2388,1937,96,100,0,500,4685;
@400000005e5e0e0933a54c8c #d,-,18,4522,2391,1948,1991,12,284092,17613,4522,2391,1950,4521,2387,1935,96,100,0,500,4685;
@400000005e5e0e0b33b48aca #d,-,18,4522,2392,1929,1992,12,284115,17615,4522,2393,1950,4522,2391,1929,96,100,0,500,4683;
@400000005e5e0e0b33beb03f #d,-,18,4523,2395,1956,1993,12,284138,17616,4523,2395,1956,4522,2391,1921,96,100,0,501,4685;
@400000005e5e0e0d33cc6fb7 #d,-,18,4522,2394,1926,1994,12,284160,17617,4523,2395,1960,4522,2393,1922,96,100,0,501,4676;
@400000005e5e0e0d33d5413d #d,-,18,4523,2395,1954,1996,12,284183,17619,4523,2395,1955,4522,2393,1925,96,100,0,501,4683;
@400000005e5e0e0f33e56a2d #d,-,18,4522,2395,1929,1997,12,284221,17621,4523,2396,1956,4522,2392,1924,96,100,0,501,4678;
@400000005e5e0e0f33efc695 #d,-,18,4524,2392,1959,1998,12,284228,17622,4524,2395,1959,4522,2392,1926,96,100,0,501,4685;
@400000005e5e0e1133ff4b9a #d,-,18,4525,2395,1940,1999,12,284251,17623,4525,2395,1959,4524,2392,1938,96,100,0,501,4690;
@400000005e5e0e1134099474 #d,-,18,4527,2394,1948,2001,12,284274,17625,4527,2396,1951,4525,2393,1940,96,100,0,501,4702;
@400000005e5e0e133418d2b2 #d,-,18,4529,2393,1944,2002,12,284297,17626,4529,2396,1951,4527,2393,1938,96,100,0,501,4697;
@400000005e5e0e1334228b30 #d,-,18,4530,2394,1948,2003,12,284320,17627,4530,2396,1953,4529,2392,1938,96,100,0,501,4702;
@400000005e5e0e153432d695 #d,-,18,4531,2393,1934,2004,12,284343,17629,4531,2395,1971,4530,2392,1927,96,100,0,501,4694;
@400000005e5e0e15343d468c #d,-,18,4534,2394,1957,2006,12,284366,17630,4534,2395,1966,4531,2393,1930,96,100,0,501,4706;
@400000005e5e0e17344cd305 #d,-,18,4534,2393,1942,2007,12,284389,17632,4534,2395,1957,4534,2392,1933,96,100,0,501,4694;
@400000005e5e0e17345752d1 #d,-,18,4536,2392,1951,2008,12,284428,17634,4536,2395,1960,4534,2392,1936,96,100,0,501,4704;
@400000005e5e0e1934671194 #d,-,18,4535,2392,1933,2009,12,284451,17635,4536,2395,1965,4535,2392,1926,96,100,0,501,4697;
@400000005e5e0e193470f8a4 #d,-,18,4537,2390,1955,2010,12,284458,17636,4537,2394,1957,4535,2389,1933,96,100,0,501,4702;
@400000005e5e0e1b34808d7f #d,-,18,4537,2392,1939,2012,12,284481,17637,4537,2394,1955,4537,2389,1939,96,100,0,501,4694;
@400000005e5e0e1b348a6873 #d,-,18,4538,2393,1949,2013,12,284504,17639,4538,2394,1953,4537,2391,1938,96,100,0,501,4699;
@400000005e5e0e1d34993246 #d,-,18,4539,2391,1942,2014,12,284542,17641,4539,2394,1953,4538,2391,1938,96,100,0,501,4697;
@400000005e5e0e1d34a34f5a #d,-,18,4539,2392,1945,2016,12,284549,17642,4539,2394,1951,4539,2391,1942,96,100,0,501,4702;
@400000005e5e0e1f34b2d0a6 #d,-,18,4539,2391,1941,2017,12,284572,17643,4539,2394,1952,4539,2391,1937,96,100,0,501,4694;
@400000005e5e0e1f34bd5b9f #d,-,18,4539,2393,1939,2018,12,284595,17644,4539,2394,1953,4539,2391,1937,96,100,0,501,4697;
