@400000005e6744412738312f #v,-,8,1,65178,5,2,4,57,200810261703,0;
@400000005e6744421582c699 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e67468a3a0fb193 #d,-,18,2796,2346,1200,569,3,252405,15649,2797,2348,1203,2796,2346,1198,99,100,0,500,2822;
@400000005e67468c3a1fd5da #d,-,18,2795,2346,1198,569,3,252316,15643,2796,2347,1201,2795,2346,1198,98,100,0,500,2824;
@400000005e67468c3a2a4a79 #d,-,18,2794,2345,1230,570,3,252230,15638,2795,2347,1231,2794,2345,1198,99,100,0,500,2821;
@400000005e67468e3a3b360e #d,-,18,2797,2345,1202,571,3,252141,15632,2797,2347,1230,2794,2345,1192,98,100,0,500,2849;
@400000005e67468e3a45962f #d,-,18,2796,2344,1202,572,3,252095,15629,2797,2346,1202,2796,2343,1200,99,100,0,500,2824;
@400000005e6746903a564f7a #d,-,18,2796,2345,1200,573,3,251964,15621,2796,2348,1203,2796,2343,1199,99,100,0,500,2824;
@400000005e6746903a60887e #d,-,18,2794,2346,1200,573,3,251876,15616,2796,2347,1201,2794,2345,1197,99,100,0,500,2819;
@400000005e6746923a70a198 #d,-,18,2793,2346,1229,574,3,251790,15610,2794,2347,1229,2793,2345,1197,99,100,0,500,2821;
@400000005e6746923a7b3139 #d,-,18,2796,2347,1201,575,3,251703,15605,2796,2347,1230,2793,2344,1192,98,100,0,500,2846;
@400000005e6746943a8ba775 #d,-,18,2794,2346,1199,576,3,251658,15602,2796,2347,1201,2794,2344,1198,99,100,0,500,2817;
@400000005e6746943a965a7a #d,-,18,2793,2346,1200,576,3,251570,15597,2794,2346,1201,2793,2343,1198,99,100,0,500,2817;
@400000005e6746963aa703ef #d,-,18,2792,2347,1199,577,3,251440,15589,2793,2347,1201,2792,2344,1197,99,100,0,500,2819;
@400000005e6746963ab16b84 #d,-,18,2791,2346,1225,578,3,251355,15584,2792,2347,1225,2791,2344,1198,99,100,0,500,2817;
@400000005e6746983ac22d30 #d,-,18,2794,2346,1199,579,3,251271,15578,2794,2347,1230,2791,2344,1191,98,100,0,500,2851;
@400000005e6746983acc8d52 #d,-,18,2793,2345,1199,580,3,251226,15576,2794,2346,1201,2793,2344,1198,99,100,0,500,2813;
@400000005e67469a3add4e10 #d,-,18,2792,2346,1198,580,3,251098,15568,2793,2346,1199,2792,2342,1197,99,100,0,500,2819;
@400000005e67469a3ae7835a #d,-,18,2789,2344,1192,581,3,251010,15562,2792,2346,1198,2789,2344,1187,99,100,0,500,2808;
@400000005e67469c3af79148 #d,-,18,2787,2344,1206,582,3,250924,15557,2789,2346,1206,2787,2344,1192,99,100,0,500,2803;
@400000005e67469c3b0275a9 #d,-,18,2789,2345,1195,583,3,250840,15552,2789,2346,1222,2787,2343,1190,98,100,0,500,2835;
@400000005e67469e3b1365e6 #d,-,18,2787,2344,1192,583,3,250754,15546,2789,2345,1196,2787,2344,1191,99,100,0,500,2806;
@400000005e67469e3b1dc607 #d,-,18,2784,2346,1186,584,3,250666,15541,2787,2346,1196,2784,2343,1183,99,100,0,500,2801;
@400000005e6746a03b2eaa29 #d,-,18,2781,2346,1190,585,3,250580,15535,2784,2346,1193,2781,2344,1186,99,100,0,500,2792;
@400000005e6746a03b391a20 #d,-,18,2779,2344,1192,586,3,250493,15530,2781,2346,1192,2779,2343,1188,99,100,0,500,2797;
@400000005e6746a23b49e33f #d,-,18,2781,2344,1188,586,3,250410,15525,2781,2347,1221,2779,2344,1181,98,100,0,500,2822;
@400000005e6746a23b5414d0 #d,-,18,2778,2345,1188,587,3,250324,15520,2781,2346,1193,2778,2344,1188,99,100,0,500,2797;
@400000005e6746a43b64355e #d,-,18,2776,2346,1189,588,3,250238,15514,2778,2347,1190,2776,2344,1187,99,100,0,500,2792;
@400000005e6746a43b6f0e92 #d,-,18,2773,2346,1182,589,3,250150,15509,2776,2347,1190,2773,2344,1177,99,100,0,500,2790;
@400000005e6746a63b7fc069 #d,-,18,2769,2347,1183,589,3,250105,15506,2773,2347,1187,2769,2344,1182,99,100,0,500,2778;
@400000005e6746a63b8a3419 #d,-,18,2771,2348,1177,590,3,249980,15498,2771,2348,1216,2769,2345,1176,98,100,0,500,2805;
@400000005e6746a9000051f4 #d,-,18,2768,2347,1183,591,3,249894,15493,2771,2348,1184,2768,2345,1177,99,100,0,500,2790;
@400000005e6746a9000ac95f #d,-,18,2766,2348,1181,592,3,249809,15488,2768,2349,1186,2766,2346,1181,99,100,0,500,2785;
@400000005e6746ab001c07d7 #d,-,18,2764,2348,1183,592,3,249723,15482,2766,2349,1184,2764,2346,1181,99,100,0,500,2783;
@400000005e6746ab00267f41 #d,-,18,2762,2348,1182,593,3,249638,15477,2764,2348,1186,2762,2345,1181,99,100,0,500,2783;
@400000005e6746ad0037680a #d,-,18,2763,2348,1177,594,3,249556,15472,2763,2348,1214,2762,2346,1177,98,100,0,500,2797;
@400000005e6746ad0041aff5 #d,-,18,2762,2347,1181,595,3,249471,15467,2763,2348,1186,2762,2345,1177,98,100,0,500,2794;
@400000005e6746af0051c556 #d,-,18,2760,2345,1182,595,3,249386,15461,2762,2347,1183,2760,2345,1181,99,100,0,500,2780;
@400000005e6746af005cae5f #d,-,18,2758,2344,1174,596,3,249340,15459,2760,2348,1183,2758,2344,1174,99,100,0,500,2780;
@400000005e6746b1006d6b63 #d,-,18,2755,2346,1180,597,3,249215,15451,2758,2347,1181,2755,2344,1174,99,100,0,500,2767;
@400000005e6746b10077e775 #d,-,18,2754,2346,1174,598,3,249133,15446,2755,2348,1209,2754,2345,1174,99,100,0,500,2781;
@400000005e6746b30088b44e #d,-,18,2754,2345,1179,599,3,249048,15441,2754,2347,1181,2754,2345,1171,98,100,0,500,2792;
@400000005e6746b300931470 #d,-,18,2752,2346,1178,599,3,248964,15435,2754,2347,1180,2752,2344,1178,99,100,0,500,2773;
@400000005e6746b500a41faf #d,-,18,2751,2344,1179,600,3,248880,15430,2752,2347,1181,2751,2344,1177,99,100,0,500,2773;
@400000005e6746b500ae73b6 #d,-,18,2749,2347,1179,601,3,248836,15427,2751,2347,1181,2749,2344,1177,99,100,0,500,2773;
@400000005e6746b700bfae74 #d,-,18,2749,2346,1184,602,3,248716,15420,2749,2347,1211,2749,2344,1178,99,100,0,500,2776;
@400000005e6746b700ca396d #d,-,18,2750,2344,1473,602,3,248665,15417,2750,2346,1473,2749,2343,1172,98,100,0,500,2796;
@400000005e6746b900d99755 #d,-,18,3402,2344,1496,603,3,248672,15417,3402,2345,1550,2750,2342,1473,100,100,0,500,3402;
@400000005e6746b900e497a7 #d,-,18,3596,2344,1657,605,3,248704,15419,3596,2345,1698,3402,2342,1363,99,100,0,500,3597;
@400000005e6746bb00f636fb #d,-,18,3884,2343,1677,606,3,248753,15422,3884,2344,1677,3596,2342,1657,99,100,0,500,3915;
@400000005e6746bb01012866 #d,-,18,3888,2345,1697,607,3,248848,15428,3888,2345,1706,3884,2342,1677,98,100,0,500,3935;
@400000005e6746bd0112db48 #d,-,18,3894,2345,1672,608,3,248858,15429,3894,2345,1697,3888,2342,1669,98,100,0,500,3965;
@400000005e6746bd011dfefe #d,-,18,3895,2343,1685,609,3,248908,15432,3895,2345,1685,3894,2342,1670,99,100,0,500,3924;
@400000005e6746bf012fbdfc #d,-,18,3898,2342,1685,610,3,248959,15435,3898,2345,1685,3895,2342,1676,98,100,0,500,3938;
@400000005e6746bf013a9ea3 #d,-,18,3901,2344,1682,611,3,249010,15438,3901,2345,1687,3898,2342,1679,98,100,0,500,3945;
@400000005e6746c1014c140e #d,-,18,3903,2344,1710,612,3,249064,15442,3903,2344,1711,3901,2342,1679,98,100,0,500,3945;
@400000005e6746c10156c624 #d,-,18,3909,2344,1693,613,3,249116,15445,3909,2344,1710,3903,2342,1675,98,100,0,500,3970;
@400000005e6746c30168332d #d,-,18,3912,2342,1678,614,3,249166,15448,3912,2344,1693,3909,2341,1678,98,100,0,500,3956;
@400000005e6746c30172f15f #d,-,18,3914,2340,1689,615,3,249257,15453,3914,2343,1691,3912,2340,1678,99,100,0,500,3947;
@400000005e6746c50183c966 #d,-,18,3917,2341,1686,616,3,249270,15454,3917,2341,1690,3914,2340,1686,98,100,0,500,3960;
@400000005e6746c5018f240e #d,-,18,3919,2340,1731,618,3,249325,15458,3919,2341,1731,3917,2339,1683,99,100,0,500,3954;
@400000005e6746c701a01716 #d,-,18,3975,2339,1686,619,3,249378,15461,3975,2341,1732,3919,2339,1684,99,100,0,500,3999;
@400000005e6746c701ab9522 #d,-,18,3969,2340,1698,620,3,249429,15464,3975,2341,1698,3969,2339,1685,100,100,0,500,3969;
@400000005e6746c901bd30bc #d,-,18,3967,2338,1690,621,3,249482,15467,3969,2341,1702,3967,2338,1689,99,100,0,500,3970;
@400000005e6746c901c84857 #d,-,18,3964,2338,1693,622,3,249573,15473,3967,2340,1697,3964,2337,1690,99,100,0,500,3965;
@400000005e6746cb01d9ffe1 #d,-,18,3962,2339,1724,623,3,249588,15474,3964,2340,1724,3962,2338,1691,99,100,0,500,3968;
@400000005e6746cb01e51fdd #d,-,18,3963,2337,1706,624,3,249642,15477,3963,2339,1729,3962,2337,1685,99,100,0,500,4001;
@400000005e6746cd01f664da #d,-,18,3963,2337,1694,625,3,249695,15481,3963,2339,1709,3963,2337,1692,99,100,0,500,3981;
@400000005e6746cd02015db8 #d,-,18,3962,2339,1697,626,3,249747,15484,3963,2339,1702,3962,2336,1694,99,100,0,500,3972;
@400000005e6746cf02133c61 #d,-,18,3961,2337,1700,627,3,249800,15487,3962,2339,1703,3961,2335,1697,99,100,0,500,3977;
@400000005e6746cf021e406c #d,-,18,3962,2338,1722,628,3,249855,15491,3962,2340,1722,3961,2336,1698,99,100,0,500,3993;
@400000005e6746d1022fc4bd #d,-,18,3967,2340,1702,630,3,249911,15494,3967,2340,1733,3962,2338,1696,98,100,0,500,4018;
@400000005e6746d1023a7a8e #d,-,18,3966,2339,1702,631,3,250002,15500,3967,2341,1702,3966,2339,1697,99,100,0,500,3983;
@400000005e6746d3024c2aa5 #d,-,18,3966,2339,1699,632,3,250016,15501,3966,2342,1703,3966,2338,1699,99,100,0,500,3986;
@400000005e6746d30256f04a #d,-,18,3965,2340,1705,633,3,250069,15504,3966,2341,1705,3965,2339,1698,99,100,0,500,3986;
@400000005e6746d50267b4c2 #d,-,18,3966,2341,1707,634,3,250123,15507,3966,2341,1709,3965,2339,1701,99,100,0,500,3993;
@400000005e6746d5027307f7 #d,-,18,3971,2341,1701,635,3,250178,15511,3971,2341,1735,3966,2339,1695,98,100,0,500,4022;
@400000005e6746d702846082 #d,-,18,3970,2340,1704,636,3,250231,15514,3971,2341,1704,3970,2340,1701,99,100,0,500,3988;
@400000005e6746d7028f70a9 #d,-,18,3970,2341,1705,637,3,250322,15519,3970,2342,1706,3970,2340,1701,99,100,0,500,3993;
@400000005e6746d902a10889 #d,-,18,3970,2341,1703,638,3,250337,15520,3970,2341,1705,3970,2339,1701,99,100,0,500,3995;
@400000005e6746d902ac0168 #d,-,18,3972,2340,1703,640,3,250391,15524,3972,2342,1720,3970,2340,1703,99,100,0,500,3999;
@400000005e6746db02bdbcac #d,-,18,3976,2341,1708,641,3,250447,15527,3976,2342,1734,3972,2340,1703,98,100,0,500,4025;
@400000005e6746db02c8f7aa #d,-,18,3977,2341,1707,642,3,250500,15531,3977,2342,1712,3976,2340,1705,99,100,0,500,4011;
@400000005e6746dd02da8729 #d,-,18,3978,2342,1706,643,3,250554,15534,3978,2342,1712,3977,2341,1706,99,100,0,500,4002;
@400000005e6746dd02e58007 #d,-,18,3979,2341,1710,644,3,250607,15537,3979,2342,1710,3978,2340,1706,99,100,0,500,4006;
@400000005e6746df02f73792 #d,-,18,3979,2341,1709,645,4,250697,15543,3979,2342,1711,3979,2339,1708,99,100,0,500,4006;
@400000005e6746df030210c6 #d,-,18,3983,2341,1703,646,4,250715,15544,3983,2341,1742,3979,2339,1702,99,100,0,500,4022;
@400000005e6746e10313ac60 #d,-,18,3983,2340,1707,647,4,250768,15547,3983,2341,1710,3983,2339,1703,99,100,0,500,4017;
@400000005e6746e1031e7a67 #d,-,18,3983,2340,1711,648,4,250820,15550,3983,2341,1711,3983,2339,1707,99,100,0,500,4002;
@400000005e6746e3032ec5cc #d,-,18,3983,2340,1711,649,4,250874,15554,3983,2342,1721,3983,2340,1707,99,100,0,500,4008;
@400000005e6746e3033a3f30 #d,-,18,3984,2341,1712,651,4,250964,15559,3984,2342,1713,3983,2339,1705,99,100,0,500,4013;
@400000005e6746e5034b5dfe #d,-,18,3987,2342,1701,652,4,250982,15560,3987,2342,1742,3984,2340,1701,99,100,0,500,4022;
@400000005e6746e50357120e #d,-,18,3989,2342,1709,653,4,251034,15564,3989,2343,1715,3987,2339,1698,99,100,0,500,4027;
@400000005e6746e70368e0e1 #d,-,18,3988,2342,1710,654,4,251086,15567,3989,2342,1711,3988,2340,1709,99,100,0,500,4009;
@400000005e6746e70373f108 #d,-,18,3986,2342,1692,655,4,251171,15572,3988,2342,1710,3986,2340,1688,99,100,0,500,3997;
@400000005e6746e903855e11 #d,-,18,3980,2341,1682,656,4,251217,15575,3986,2342,1693,3980,2339,1682,100,100,0,500,3980;
@400000005e6746e90390a52b #d,-,18,3913,2340,1604,657,4,251217,15575,3980,2342,1687,3913,2339,1604,99,100,0,500,3935;
@400000005e6746eb03a29de7 #d,-,18,3772,2337,1624,658,4,251244,15577,3913,2341,1624,3772,2336,1598,98,100,0,500,3812;
@400000005e6746eb03adc19c #d,-,18,3771,2338,1622,659,4,251272,15578,3772,2339,1624,3771,2336,1618,99,100,0,500,3789;
@400000005e6746ed03bfdeaa #d,-,18,3771,2339,1619,660,4,251301,15580,3771,2339,1622,3771,2336,1619,99,100,0,500,3796;
@400000005e6746ed03cacf27 #d,-,18,3771,2338,1620,661,4,251330,15582,3771,2339,1622,3771,2336,1619,99,100,0,500,3796;
@400000005e6746ef03dc6ac1 #d,-,18,3772,2338,1637,662,4,251361,15584,3772,2338,1651,3771,2337,1619,99,100,0,500,3798;
@400000005e6746ef03e7ae21 #d,-,18,3775,2340,1622,663,4,251426,15588,3775,2340,1637,3772,2338,1614,98,100,0,500,3823;
@400000005e6746f103f94d74 #d,-,18,3775,2337,1621,664,4,251418,15587,3775,2340,1623,3775,2337,1618,99,100,0,500,3799;
@400000005e6746f1040459e2 #d,-,18,3775,2338,1620,665,4,251446,15589,3775,2339,1622,3775,2336,1619,99,100,0,500,3796;
@400000005e6746f30415f57c #d,-,18,3775,2337,1619,666,4,251474,15591,3775,2338,1623,3775,2335,1619,99,100,0,500,3794;
@400000005e6746f30420fe2f #d,-,18,3774,2336,1653,668,4,251505,15593,3775,2338,1654,3774,2336,1619,99,100,0,500,3794;
@400000005e6746f50431ed7e #d,-,18,3778,2338,1620,669,4,251533,15595,3778,2338,1653,3774,2336,1614,98,100,0,500,3826;
@400000005e6746f5043d66e2 #d,-,18,3777,2339,1618,670,4,251560,15596,3778,2340,1620,3777,2338,1618,99,100,0,500,3792;
@400000005e6746f7044ed031 #d,-,18,3776,2339,1621,671,4,251588,15598,3777,2339,1622,3776,2337,1618,99,100,0,500,3794;
@400000005e6746f70459d083 #d,-,18,3776,2338,1621,672,4,251615,15600,3776,2340,1621,3776,2337,1618,99,100,0,500,3796;
@400000005e6746f9046b747f #d,-,18,3775,2336,1654,673,4,251646,15602,3776,2339,1654,3775,2336,1618,99,100,0,500,3796;
@400000005e6746f90476ca7f #d,-,18,3779,2337,1624,674,4,251674,15603,3779,2338,1654,3775,2336,1613,98,100,0,500,3824;
@400000005e6746fb0488475d #d,-,18,3778,2337,1622,675,4,251701,15605,3779,2338,1624,3778,2335,1622,99,100,0,500,3796;
@400000005e6746fb0493a5bf #d,-,18,3777,2339,1618,676,4,251729,15607,3778,2340,1622,3777,2336,1618,99,100,0,500,3796;
@400000005e6746fd04a5512e #d,-,18,3777,2338,1619,677,4,251756,15608,3777,2340,1621,3777,2338,1617,99,100,0,500,3794;
@400000005e6746fd04b09759 #d,-,18,3776,2339,1646,678,4,251785,15610,3777,2341,1646,3776,2338,1618,99,100,0,500,3794;
@400000005e6746ff04c227c6 #d,-,18,3779,2341,1620,679,4,251812,15612,3779,2341,1650,3776,2338,1609,98,100,0,500,3824;
@400000005e6746ff04cd2bd2 #d,-,18,3777,2339,1618,680,4,251839,15614,3779,2341,1620,3777,2339,1616,99,100,0,500,3791;
@400000005e67470104defe5e #d,-,18,3777,2341,1619,681,4,251902,15617,3777,2342,1620,3777,2339,1617,99,100,0,500,3792;
@400000005e67470104e9f73d #d,-,18,3776,2342,1619,682,4,251893,15617,3777,2342,1622,3776,2339,1615,99,100,0,500,3798;
@400000005e67470304fba665 #d,-,18,3775,2340,1640,683,4,251920,15619,3776,2342,1640,3775,2340,1616,99,100,0,500,3794;
@400000005e6747030506ae2b #d,-,18,3779,2340,1618,684,4,251949,15620,3779,2342,1652,3775,2340,1610,98,100,0,500,3826;
@400000005e6747050517e087 #d,-,18,3778,2341,1621,685,4,251976,15622,3779,2342,1621,3778,2340,1618,99,100,0,500,3791;
@400000005e67470505235632 #d,-,18,3777,2344,1615,686,4,252003,15624,3778,2344,1621,3777,2340,1615,99,100,0,500,3799;
@400000005e6747070534888e #d,-,18,3777,2343,1617,687,4,252029,15625,3777,2345,1619,3777,2343,1613,99,100,0,500,3792;
@400000005e674707053f88e0 #d,-,18,3776,2342,1620,688,4,252091,15629,3777,2345,1620,3776,2342,1612,99,100,0,500,3798;
@400000005e67470905512568 #d,-,18,3779,2344,1617,689,4,252120,15631,3779,2344,1646,3776,2341,1611,98,100,0,500,3823;
@400000005e674709055c15e5 #d,-,18,3778,2345,1613,691,4,252110,15630,3779,2345,1617,3778,2343,1612,99,100,0,500,3792;
@400000005e67470b056dd129 #d,-,18,3777,2343,1617,692,4,252137,15632,3778,2345,1619,3777,2343,1613,99,100,0,500,3792;
@400000005e67470b0578e8c4 #d,-,18,3776,2343,1615,693,4,252162,15634,3777,2346,1617,3776,2343,1613,99,100,0,500,3794;
@400000005e67470d058a8817 #d,-,18,3775,2344,1615,694,4,252188,15635,3776,2344,1617,3775,2342,1614,99,100,0,500,3792;
@400000005e67470d059580f6 #d,-,18,3778,2343,1613,695,4,252252,15639,3778,2345,1647,3775,2343,1608,98,100,0,500,3819;
@400000005e67470f05a7c521 #d,-,18,3777,2343,1618,696,4,252243,15639,3778,2345,1619,3777,2342,1613,99,100,0,500,3796;
@400000005e67470f05b30ff5 #d,-,18,3776,2343,1616,697,4,252268,15640,3777,2345,1618,3776,2343,1614,99,100,0,500,3794;
@400000005e67471105c53830 #d,-,18,3775,2345,1617,698,4,252293,15642,3776,2346,1618,3775,2342,1615,99,100,0,500,3792;
@400000005e67471105d02c66 #d,-,18,3775,2345,1616,699,4,252319,15643,3775,2345,1617,3775,2343,1614,99,100,0,500,3794;
@400000005e67471305e24201 #d,-,18,3777,2344,1608,700,4,252347,15645,3777,2345,1646,3775,2342,1608,99,100,0,500,3810;
@400000005e67471305ed1eef #d,-,18,3776,2343,1616,701,4,252372,15647,3777,2345,1617,3776,2342,1608,99,100,0,500,3801;
@400000005e67471505ff8df2 #d,-,18,3776,2344,1616,702,4,252397,15648,3776,2345,1617,3776,2343,1615,99,100,0,500,3794;
@400000005e674715060a4fdd #d,-,18,3775,2344,1613,703,4,252422,15650,3776,2346,1617,3775,2344,1613,99,100,0,500,3792;
@400000005e674717061b3f2c #d,-,18,3774,2344,1618,704,4,252447,15651,3775,2346,1618,3774,2343,1613,99,100,0,500,3794;
@400000005e67471706270f2d #d,-,18,3776,2343,1608,705,4,252475,15653,3776,2345,1647,3774,2342,1608,99,100,0,500,3807;
@400000005e67471906384cb7 #d,-,18,3776,2342,1618,706,4,252535,15657,3776,2345,1620,3776,2342,1608,99,100,0,500,3807;
@400000005e67471906437c88 #d,-,18,3776,2343,1616,707,4,252524,15656,3776,2344,1618,3776,2342,1613,99,100,0,500,3794;
@400000005e67471b0655084c #d,-,18,3775,2342,1618,708,4,252549,15658,3776,2345,1619,3775,2342,1615,99,100,0,500,3791;
@400000005e67471b06600c58 #d,-,18,3774,2342,1613,709,4,252574,15659,3775,2344,1619,3774,2342,1613,99,100,0,500,3794;
@400000005e67471d0671d771 #d,-,18,3774,2342,1619,710,4,252602,15661,3774,2345,1648,3774,2341,1613,99,100,0,500,3796;
@400000005e67471d067cd7c3 #d,-,18,3776,2345,1617,711,4,252660,15664,3776,2345,1619,3774,2342,1609,98,100,0,500,3815;
@400000005e67471f068ee4fc #d,-,18,3776,2344,1617,712,4,252650,15664,3776,2345,1617,3776,2342,1614,99,100,0,500,3794;
@400000005e67471f0699ecc1 #d,-,18,3775,2343,1617,714,4,252675,15665,3776,2345,1619,3775,2343,1616,99,100,0,500,3796;
@400000005e67472106abeecd #d,-,18,3774,2343,1614,715,4,252700,15667,3775,2345,1619,3774,2343,1614,99,100,0,500,3794;
@400000005e67472106b719f6 #d,-,18,3775,2344,1631,716,4,252727,15669,3775,2344,1648,3774,2343,1613,99,100,0,500,3794;
@400000005e67472306c8dcae #d,-,18,3777,2342,1615,717,4,252751,15670,3777,2345,1631,3775,2342,1608,98,100,0,500,3821;
@400000005e67472306d40063 #d,-,18,3777,2343,1616,718,4,252775,15672,3777,2345,1617,3777,2342,1614,99,100,0,500,3796;
@400000005e67472506e59bfd #d,-,18,3776,2345,1616,719,4,252800,15673,3777,2345,1617,3776,2342,1616,99,100,0,500,3794;
@400000005e67472506f05a2f #d,-,18,3775,2343,1615,720,4,252824,15675,3776,2345,1620,3775,2342,1612,99,100,0,500,3792;
@400000005e674727070299b3 #d,-,18,3775,2344,1644,721,4,252851,15676,3775,2345,1648,3775,2342,1614,99,100,0,500,3796;
@400000005e674727070d72e7 #d,-,18,3777,2345,1619,722,4,252874,15678,3777,2346,1644,3775,2343,1607,98,100,0,500,3821;
@400000005e674729071e5f6a #d,-,18,3777,2344,1615,723,4,252898,15679,3777,2345,1619,3777,2342,1615,99,100,0,500,3794;
@400000005e6747290729d15b #d,-,18,3776,2343,1617,724,4,252922,15681,3777,2345,1617,3776,2342,1614,99,100,0,500,3792;
@400000005e67472b073b7468 #d,-,18,3775,2344,1592,725,4,252944,15682,3776,2345,1618,3775,2343,1592,99,100,0,500,3794;
@400000005e67472b07467101 #d,-,18,3773,2343,1643,726,4,252970,15684,3775,2344,1643,3773,2343,1592,99,100,0,500,3782;
@400000005e67472d0757de0a #d,-,18,3774,2346,1558,727,4,252990,15685,3774,2346,1645,3773,2343,1558,99,100,0,500,3805;
@400000005e67472d07629882 #d,-,18,3681,2343,1568,728,4,253003,15686,3774,2346,1577,3681,2343,1544,99,100,0,500,3714;
@400000005e67472f0774058b #d,-,18,3679,2343,1572,729,4,253016,15687,3681,2346,1573,3679,2343,1568,99,100,0,500,3691;
@400000005e67472f077f05dd #d,-,18,3677,2344,1571,730,4,253029,15687,3679,2345,1573,3677,2343,1565,99,100,0,500,3689;
@400000005e6747310790111c #d,-,18,3676,2343,1603,731,4,253046,15688,3677,2344,1603,3676,2342,1571,99,100,0,500,3696;
@400000005e674731079ad308 #d,-,18,3679,2345,1576,732,4,253061,15689,3679,2345,1605,3676,2342,1565,98,100,0,500,3725;
@400000005e67473307ac2420 #d,-,18,3678,2343,1575,733,4,253074,15690,3679,2346,1576,3678,2343,1570,99,100,0,500,3693;
@400000005e67473307b6bb34 #d,-,18,3677,2344,1571,734,4,253088,15691,3678,2345,1577,3677,2342,1570,99,100,0,500,3696;
@400000005e67473507c83bcc #d,-,18,3676,2343,1577,735,4,253102,15692,3677,2344,1577,3676,2342,1571,99,100,0,500,3693;
@400000005e67473507d2e2b6 #d,-,18,3675,2341,1597,736,4,253150,15695,3676,2344,1597,3675,2340,1568,99,100,0,500,3694;
@400000005e67473707e3800f #d,-,18,3679,2343,1576,737,4,253132,15694,3679,2343,1607,3675,2340,1572,98,100,0,500,3726;
@400000005e67473707eec729 #d,-,18,3677,2342,1574,738,4,253145,15695,3679,2344,1576,3677,2342,1571,99,100,0,500,3694;
@400000005e67473907fff986 #d,-,18,3674,2341,1439,739,4,253141,15694,3677,2344,1577,3674,2341,1423,99,100,0,500,3689;
@400000005e674739080a9454 #d,-,18,3349,2344,1466,740,4,253129,15694,3674,2344,1483,3349,2341,1439,98,100,0,500,3392;
@400000005e67473b081bb6db #d,-,18,3354,2341,1479,741,4,253116,15693,3354,2344,1479,3349,2339,1440,98,100,0,500,3422;
@400000005e67473b082636a7 #d,-,18,3565,2342,1366,742,4,253126,15693,3565,2342,1708,3354,2338,1366,100,100,0,500,3565;
@400000005e67473d0836eb49 #d,-,18,3196,2345,1232,743,4,253096,15691,3565,2345,1366,3196,2342,1200,95,100,0,500,3331;
@400000005e67473d0841403e #d,-,18,2839,2343,1189,744,4,252992,15685,3196,2345,1232,2839,2342,1175,98,100,0,500,2879;
@400000005e67473f08521844 #d,-,18,2710,2344,1184,745,4,252946,15682,2839,2346,1189,2710,2343,1122,98,100,0,500,2760;
@400000005e67473f085c6d39 #d,-,18,2712,2345,1177,745,4,252839,15676,2712,2345,1195,2710,2343,1174,98,100,0,500,2744;
@400000005e674741086c7a38 #d,-,18,2768,2344,1202,746,4,252769,15671,2768,2345,1208,2712,2344,1174,98,100,0,500,2801;
@400000005e67474108776341 #d,-,18,2774,2344,1187,747,4,252703,15667,2774,2345,1251,2768,2343,1183,97,100,0,500,2846;
@400000005e67474308881518 #d,-,18,2774,2346,1199,748,4,252635,15663,2774,2346,1213,2774,2343,1187,98,100,0,500,2813;
@400000005e67474308928c82 #d,-,18,2776,2345,1201,748,4,252566,15659,2776,2347,1202,2774,2345,1197,98,100,0,500,2826;
@400000005e67474508a38079 #d,-,18,2778,2344,1200,749,4,252497,15654,2778,2346,1202,2776,2344,1199,98,100,0,500,2822;
@400000005e67474508ae3eab #d,-,18,2782,2347,1194,750,4,252465,15652,2782,2347,1231,2778,2343,1194,97,100,0,500,2840;
@400000005e67474708bf07ca #d,-,18,2784,2344,1199,751,4,252364,15646,2784,2347,1202,2782,2344,1194,98,100,0,500,2831;
@400000005e67474708c940ce #d,-,18,2784,2346,1201,751,4,252296,15642,2784,2346,1201,2784,2344,1198,98,100,0,500,2821;
@400000005e67474908d97131 #d,-,18,2784,2346,1199,752,4,252228,15638,2784,2346,1201,2784,2344,1198,98,100,0,500,2821;
@400000005e67474908e478f6 #d,-,18,2784,2346,1199,753,4,252160,15633,2784,2346,1202,2784,2344,1198,98,100,0,500,2819;
@400000005e67474b08f4ae01 #d,-,18,2787,2345,1192,754,4,252095,15629,2787,2346,1231,2784,2343,1192,98,100,0,500,2831;
@400000005e67474b08ffa5f1 #d,-,18,2788,2345,1196,755,4,252060,15627,2788,2346,1201,2787,2344,1191,98,100,0,500,2835;
@400000005e67474d091099e8 #d,-,18,2788,2345,1198,755,4,251960,15621,2788,2347,1199,2788,2344,1195,98,100,0,500,2817;
@400000005e67474d091b026b #d,-,18,2787,2345,1197,756,4,251893,15617,2788,2347,1200,2787,2345,1197,98,100,0,500,2817;
@400000005e67474f092bd2fe #d,-,18,2787,2347,1197,757,4,251826,15613,2787,2347,1199,2787,2345,1196,98,100,0,500,2817;
@400000005e67474f093627f3 #d,-,18,2788,2347,1197,758,4,251762,15609,2788,2347,1231,2787,2344,1197,98,100,0,500,2821;
@400000005e6747510946e04e #d,-,18,2789,2347,1197,758,4,251695,15605,2789,2347,1199,2788,2345,1190,98,100,0,500,2840;
@400000005e67475109512dd0 #d,-,18,2788,2346,1197,759,4,251628,15600,2789,2347,1200,2788,2344,1197,98,100,0,500,2817;
